,x,y,z
58,15.595490582436717,26.865925811820066,22.494654381020354
59,16.151395107508982,27.095350393547157,24.3252805354962
60,16.687963477089834,27.18357264510919,26.217972042249812
61,17.198897581324676,27.116436292931116,28.157234169462747
62,17.677557542595583,26.881588630549423,30.12459319824749
63,18.11708369193536,26.46918792269201,32.09880489796365
64,18.510547129593657,25.872603023121737,34.056243544091586
65,18.851125670280737,25.08905135054394,35.971479592679174
66,19.132299933267966,24.120123938677892,37.81803600731968
67,19.348061230055546,22.97213434345488,39.56929808671509
68,19.493121156197404,21.656246148845554,41.19952906720967
69,19.563110902851058,20.188342044705223,42.684928273882456
70,19.55475774651164,18.58862001824323,44.00465613217096
71,19.466026680242297,16.880927577187492,45.141746232031124
72,19.2962169807891,15.09187052876063,46.08383048985792
73,19.046006201493007,13.24975691064924,46.82361658618449
74,18.717438030089166,11.383453951617657,47.35908058307078
75,18.313854655827868,9.521244465478969,47.69336465787632
76,17.839778312517684,7.689764586748694,47.83439795057516
77,17.30075035268507,5.913097237879694,47.794283058251324
78,16.703138892265702,4.212072493406369,47.588510148880744
79,16.053927423464952,2.603804151405998,47.235069542511546
80,15.360497128952542,1.1014674761090117,46.753535382672226
81,14.630414577169335,-0.28569866793370147,46.1641851801775
82,13.871234741270275,-1.5521982096416589,45.4872076596446
83,13.090326899597626,-2.6959358892252485,44.742035176223766
84,12.294728427388192,-3.717774078574964,43.94682064790113
85,11.491028819742759,-4.621034219241319,43.11806311850251
86,10.685284269123576,-5.4109826892473585,42.27037493034703
87,9.882961138810057,-6.094333649380375,41.416373845504225
88,9.088905563105596,-6.678792452367208,40.566679209380546
89,8.307335420916626,-7.172654466798669,39.72998857540558
90,7.541850881820516,-7.584467487920546,38.91321275970361
91,6.795459088654186,-7.92275845100492,38.121647536361145
92,6.070609570382404,-8.195822209083211,37.35916577572393
93,5.369236784713014,-8.411566558591094,36.62841558489311
94,4.692806939058264,-8.577406015614411,35.93101418126951
95,4.042366609051542,-8.70019617936661,35.267729954313225
96,3.4185914086187017,-8.78620099663923,34.6386485362042
97,2.8218332260120556,-8.841085548353607,34.04332028449923
98,2.252164987887626,-8.869927683720356,33.480888172528616
99,1.7094223340121946,-8.877243150375172,32.95019666318739
100,1.1932418001340912,-8.867019671981529,32.449882629894994
101,0.703095329939446,-8.842756357443806,31.978449914908985
102,0.23832110904291565,-8.807505690858573,31.534329369275362
103,-0.2018491732070237,-8.763916042185665,31.115926277600963
104,-0.6182664468109539,-8.71427322094527,30.721657019004397
105,-1.011843530576199,-8.660540077553094,30.34997669784712
106,-1.3835372826827275,-8.604393517139089,29.999399308696383
107,-1.7343333558840044,-8.547258573152956,29.668511819114524
108,-2.065233282275113,-8.490339393995859,29.355983370479976
109,-2.377243624100148,-8.434647148631989,29.060570609418658
110,-2.671366940140123,-8.381024945589257,28.781120018275026
111,-2.9485943383926774,-8.330169942322549,28.516567945522443
112,-3.209899400165419,-8.282652854681528,28.26593893218119
113,-3.4562333128639726,-8.23893505888877,28.02834274314004
114,-3.6885209931762737,-8.1993835766514,27.80297059814348
115,-3.9076580960454033,-8.164284117478926,27.589090790390085
116,-4.1145087627457535,-8.133852406949993,27.386043971987224
117,-4.309903993923397,-8.108244002685174,27.193238279274528
118,-4.49464053788985,-8.087562794421144,27.01014444230933
119,-4.669480230695156,-8.071868315244396,26.836290947407644
120,-4.835149694900678,-8.061182040489566,26.671259356532705
121,-4.992340336003267,-8.055492802321835,26.51467982252098
122,-5.141708591884807,-8.054761412655344,26.366226824714957
123,-5.283876360826189,-8.058924649038207,26.225615156142688
124,-5.419431588125354,-8.067898655221708,26.092596176381495
125,-5.5489290182022915,-8.081581762023411,25.966954270413158
126,-5.672890993441125,-8.099856939548877,25.84850359349491
127,-5.7918083318244005,-8.122593857687491,25.737085047918054
128,-5.90614126466646,-8.149650593301219,25.63256347213154
129,-6.016320397567561,-8.180875069781287,25.534825045548192
130,-6.122747691107692,-8.216106240598593,25.443774882267526
131,-6.22579744339609,-8.255175056301425,25.35933480232128
132,-6.325817271190393,-8.297905249437399,25.28144126056839
133,-6.423129074979346,-8.344113960016788,25.210043419463286
134,-6.518029981457962,-8.393612231539622,25.14510134874257
135,-6.61079326721965,-8.446205383141656,25.08658433573773
136,-6.701669249113301,-8.501693286836137,25.034469301301716
137,-6.790886144512163,-8.559870576898975,24.988739283340994
138,-6.878650897905646,-8.620526770978058,24.949382022070743
139,-6.965149967892807,-8.683446385809155,24.916388566632143
140,-7.050550086975587,-8.748408968018166,24.88975197461689
141,-7.134998980624128,-8.815189134621356,24.869466026880048
142,-7.218626055568441,-8.883556593622824,24.855523986714083
143,-7.30154305271289,-8.95327614803961,24.84791739728848
144,-7.38384467237789,-9.024107744577258,24.846634881898613
145,-7.465609168742513,-9.095806508420589,24.85166098652145
146,-7.546898918921558,-9.168122826878276,24.86297502580038
147,-7.627760960250287,-9.240802421885022,24.88054996974793
148,-7.708227537666455,-9.31358662119121,24.904351280237055
149,-7.788316583068915,-9.386212455691238,24.934335849709065
150,-7.868032248152805,-9.458413055804614,24.970450899959346
151,-7.947365357169876,-9.529917914267672,25.012632920428242
152,-8.026293924021326,-9.600453398321903,25.06080664342644
153,-8.104783609974604,-9.669743219796127,25.114884018975882
154,-8.182788228005554,-9.737509068050736,25.174763272621068
155,-8.260250235164001,-9.803471315119053,25.240327974094612
156,-8.337101230303823,-9.867349792956645,25.31144616669546
157,-8.413262505626326,-9.928864731059297,25.38796960245192
158,-8.488645553608425,-9.987737710018829,25.469732955931608
159,-8.563152684939627,-10.043692797400148,25.556553283212676
160,-8.636677578255284,-10.09645771352363,25.648229375222492
161,-8.709105961994206,-10.145765119005741,25.74454147212177
162,-8.780316214685255,-10.191354003308417,25.845250772169422
163,-8.850180107252957,-10.232971101447708,25.950099403569407
164,-8.918563561320939,-10.270372411749953,26.05881045815626
165,-8.985327363587691,-10.303324839714405,26.171087902192063
166,-9.050328045048579,-10.33160763937846,26.286617177214307
167,-9.113418697740798,-10.355014245186107,26.405065440656223
168,-9.17444987839034,-10.37335381574657,26.52608232445348
169,-9.233270554694162,-10.386452785183357,26.64930089189189
170,-9.289729059893995,-10.394156751362004,26.77433848297493
171,-9.343674071796478,-10.396331619065576,26.900798158822763
172,-9.394955664950908,-10.392865429664376,27.02827002789112
173,-9.443426343276734,-10.383669685152766,27.156332874174332
174,-9.488942057868607,-10.368680295940615,27.284556021570413
175,-9.531363307898166,-10.34785898489221,27.41250127329641
176,-9.57055617029287,-10.321194187234862,27.539724985049403
177,-9.60639338398947,-10.288701865264326,27.66578040238567
178,-9.638755329033792,-10.250425834257854,27.790219974056587
179,-9.667531089990405,-10.206438328339619,27.912597913633917
180,-9.692619345613922,-10.15683994429477,28.032472585517997
181,-9.713929358885274,-10.101759622086128,28.149409255508207
182,-9.731381754488739,-10.041354109248882,28.262982494629785
183,-9.744909385037282,-9.975807413380872,28.372778946875414
184,-9.754457968025358,-9.905329823799756,28.478399612210332
185,-9.759986785423244,-9.830156791164104,28.579462507640976
186,-9.761469146464622,-9.750547520235884,28.67560476173487
187,-9.758892884829654,-9.666783322298688,28.766485008500954
188,-9.752260637938942,-9.579165833081262,28.85178520190132
189,-9.741590084788733,-9.48801495117272,28.931212513007175
190,-9.726914052516321,-9.393666703027053,29.00450090835648
191,-9.708280514619155,-9.296470865308091,29.07141256374821
192,-9.685752443943164,-9.196788624430264,29.131738864148303
193,-9.659407590856988,-9.094990001226394,29.18530134568771
194,-9.62933812831039,-8.991451382289265,29.231952228627062
195,-9.595650195879294,-8.886552920438431,29.27157476219622
196,-9.558463336146843,-8.780676030876368,29.304083248979016
197,-9.51790984881397,-8.674200917839007,29.3294228567155
198,-9.474134040020848,-8.56750414968889,29.347569143485323
199,-9.427291417582612,-8.460956422562223,29.358527386022864
200,-9.377547782543978,-8.354920335554937,29.362331638496226
201,-9.325078311407024,-8.249748469667368,29.35904367008083
202,-9.270066529422893,-8.145781469778505,29.34875162373631
203,-9.212703318794402,-8.043346488813077,29.331568650105698
204,-9.153185826404597,-7.942755664587443,29.307631272290735
205,-9.091716430199051,-7.844304939879104,29.277097791890817
206,-9.02850163865597,-7.748272985233447,29.24014648867251
207,-8.963751046216565,-7.654920406845112,29.19697387007012
208,-8.897676274853923,-7.564489109656845,29.1477928289657
209,-8.830489953553107,-7.477201896033437,29.09283081863112
210,-8.762404737753128,-7.393262227759492,29.032328061240815
211,-8.693632349973246,-7.312854202213776,28.9665357376154
212,-8.624382700876243,-7.236142653903366,28.895714311923857
213,-8.55486302486126,-7.1632734685707415,28.820131821878398
214,-8.485277117793453,-7.094373960334906,28.740062363025764
215,-8.415824582728332,-7.029553488383762,28.655784519565835
216,-8.346700208387995,-6.96890401356488,28.567580075017226
217,-8.278093346882637,-6.9125009433414615,28.475732645405365
218,-8.21018740682132,-6.860403849333801,28.380526560920988
219,-8.143159381636515,-6.812657446307353,28.282245755626562
220,-8.07717946741444,-6.769292406455915,28.18117284889886
221,-8.012410731135867,-6.730326411205914,28.077588276435094
222,-7.949008844232361,-6.695765013910242,27.971769561330238
223,-7.88712188421901,-6.665602701949981,27.863990679265438
224,-7.826890176425329,-6.639823762936853,27.75452151298158
225,-7.768446213816972,-6.618403308212417,27.643627426055726
226,-7.711914594856056,-6.601308105686665,27.531568881736668
227,-7.6574120450729115,-6.588497526945458,27.418601198552654
228,-7.605047437012249,-6.579924317742037,27.304974313586733
229,-7.55492189522059,-6.575535436574752,27.190932688241485
230,-7.507128890997697,-6.575272765189677,27.076715203726764
231,-7.461754386190709,-6.579073761233878,26.9625551446391
232,-7.4188770091278915,-6.586872127770166,26.84868024037148
233,-7.378568237966317,-6.598598361635669,26.73531272639921
234,-7.340892601649489,-6.614180229302411,26.622669440402092
235,-7.305907907303643,-6.633543257083757,26.51096196632219
236,-7.273665457322731,-6.656611060014277,26.40039677258937
237,-7.244210290077046,-6.683305703978151,26.291175393896072
238,-7.217581411274436,-6.713547941882877,26.183494605492317
239,-7.193812032407463,-6.747257435016953,26.077546621440046
240,-7.172929800286437,-6.784352894829824,25.973519283117753
241,-7.154957028729342,-6.824752186697292,25.871596257177874
242,-7.139910917565211,-6.86837237613063,25.771957223538426
243,-7.127803762023378,-6.91512972593664,25.674778056717052
244,-7.118643154120533,-6.964939653710184,25.580231000760225
245,-7.112432166329462,-7.017716638598561,25.488484822544578
246,-7.109169528807768,-7.07337409675546,25.39970495970233
247,-7.108849772801129,-7.131824204934297,25.31405362770273
248,-7.11146337604181,-7.192977702855714,25.231689926394154
249,-7.116996902324018,-7.2567436712075395,25.15276993512764
250,-7.125433076954009,-7.323029252779085,25.07744673224627
251,-7.136750884179669,-7.391739370219962,25.005870428239753
252,-7.150925647874341,-7.462776419639088,24.938188169214566
253,-7.167929053522494,-7.536039931220519,24.874544073084646
254,-7.187729189918669,-7.611426225921721,24.81507916333007
255,-7.210290570498849,-7.6888280581591575,24.759931264137645
256,-7.2355741019204,-7.768134237389162,24.709234835012296
257,-7.263537071023194,-7.849229255550629,24.663120788372805
258,-7.29413310870661,-7.931992909541802,24.621716261979582
259,-7.32731211078293,-8.016299913413606,24.585144334593444
260,-7.363020176175091,-8.102019533188011,24.553523715366655
261,-7.40119952202841,-8.189015226113307,24.52696838320789
262,-7.441788363708839,-8.277144276521968,24.505587167301382
263,-7.484720814532397,-8.366257478937754,24.489483301785224
264,-7.529926763539315,-8.45619883321366,24.478753924456043
265,-7.577331727382807,-8.54680524863651,24.473489513079045
266,-7.626856726994995,-8.637906321827097,24.473773307089903
267,-7.67841814456318,-8.729324134761557,24.479680664919655
268,-7.731927563999957,-8.820873078936366,24.491278356797107
269,-7.787291647011965,-8.912359782375626,24.508623872598704
270,-7.844411986693683,-9.003583059221834,24.531764641376405
271,-7.903184955320092,-9.094333908517347,24.560737188744106
272,-7.963501597365546,-9.184395635081536,24.595566341991667
273,-8.025247540279219,-9.273544056645985,24.636264421712347
274,-8.088302855620801,-9.361547713310582,24.68283024320763
275,-8.152541996359453,-9.448168239238335,24.735248252191507
276,-8.217833776888913,-9.533160836536112,24.79348774309621
277,-8.284041309114107,-9.616274812241858,24.857501804902522
278,-8.351022010228302,-9.697254249869589,24.927226432803906
279,-8.418627676027013,-9.775838772097881,25.00257983028237
280,-8.486704538062954,-9.851764453993114,25.08346145132272
281,-8.55509337788794,-9.924764853906726,25.16975115776307
282,-8.623629710782366,-9.994572076769002,25.261308649887745
283,-8.6921440039081,-10.060918031555422,25.357972811330963
284,-8.760461937926335,-10.12353588071297,25.45956101060076
285,-8.828404736929041,-10.182161440433923,25.565868747578087
286,-8.895789552136536,-10.236534631841533,25.676669453580168
287,-8.962429918377273,-10.28640138907374,25.791714102266265
288,-9.028136263915586,-10.331515376480544,25.910731226165517
289,-9.092716447265186,-10.3716395553417,26.033427166313793
290,-9.155976419848818,-10.406548256857779,26.159486324950514
291,-9.217720903988859,-10.43602907182933,26.288571642210172
292,-9.277754159487468,-10.459884875164764,26.420325282186948
293,-9.3358807950804,-10.477935700437715,26.554369592043567
294,-9.391906615482004,-10.49002047964745,26.690308293322218
295,-9.44563957329271,-10.49599920500829,26.827727727127467
296,-9.496890679480375,-10.495754384162598,26.96619851739917
297,-9.545475058223063,-10.489193052894256,27.105277292171543
298,-9.59121291531169,-10.476248001083928,27.24450871170171
299,-9.633930634492602,-10.456879362590781,27.383427680364804
300,-9.673461820020037,-10.4310757751277,27.521561675830846
301,-9.709648330365196,-10.398855233385495,27.658433276207894
302,-9.74234141528132,-10.360266140745711,27.793562926055916
303,-9.771402613791166,-10.315387420164052,27.926471534310053
304,-9.796704913960895,-10.264329150307645,28.056683622598456
305,-9.818133557017694,-10.207232202866052,28.1837299354854
306,-9.835587052108,-10.144268091024601,28.30715065629635
307,-9.848977956435935,-10.075638287583633,28.42649819056913
308,-9.858233604181141,-10.001573228533221,28.54133999773429
309,-9.863296871945886,-9.922331209857221,28.65126164325072
310,-9.864126583768023,-9.838196783080251,28.755868993987672
311,-9.860698154257317,-9.749479012557394,28.854791306634635
312,-9.8530037856522,-9.6565095044309,28.94768304553019
313,-9.841052713477369,-9.559640127194955,29.03422606602161
314,-9.82487136986406,-9.459240620343694,29.114131649049245
315,-9.804503334835772,-9.355695944022896,29.187142036844037
316,-9.78000912740115,-9.249403634825546,29.253031519573106
317,-9.751465964337783,-9.140770930229648,29.3116075869329
318,-9.718967346307922,-9.030211957119526,29.362711564473347
319,-9.682622521780083,-8.918144832934448,29.406218973993493
320,-9.642555835446592,-8.804988793525906,29.442039577442603
321,-9.59890599526082,-8.691161448209776,29.470117158987396
322,-9.551825208303137,-8.577076000107775,29.490428979308074
323,-9.501478261780939,-8.463138760719943,29.502984993263624
324,-9.448041487484877,-8.349746622654376,29.507826769526247
325,-9.39170171439959,-8.237284914132601,29.505026257321763
326,-9.332655112051143,-8.12612526580569,29.494684265186518
327,-9.271106043024892,-8.016623847192799,29.476928846981444
328,-9.207265856760168,-7.909119726439201,29.45191349128543
329,-9.141351681166332,-7.80393352750511,29.41981521233768
330,-9.073585223088543,-7.701366306582717,29.38083258941545
331,-9.004191547243376,-7.601698670675393,29.33518367228256
332,-8.933397926984203,-7.505190140876774,29.28310398327368
333,-8.861432663619382,-7.412078743218923,29.224844364325982
334,-8.788524017096304,-7.322580810836491,29.160669021308234
335,-8.714899117197993,-7.2368910146930805,29.09085344235103
336,-8.640782993117126,-7.155182555237949,29.015682536539774
337,-8.56639762010159,-7.077607555506747,28.935448739047324
338,-8.491961059081717,-7.0042976051653145,28.850450275188166
339,-8.417686660938708,-6.935364424424981,28.760989515382796
340,-8.343782350049235,-6.870900672061282,28.667371456029507
341,-8.270449976844118,-6.810980818639328,28.56990231073068
342,-8.197884751070102,-6.755662151692553,28.468888230929647
343,-8.126274753302098,-6.70498576560028,28.36463416726836
344,-8.055800520768662,-6.658977690184613,28.25744284553704
345,-7.986634703358985,-6.617649935788548,28.147613875053885
346,-7.918941798502318,-6.581001671917855,28.035442981789814
347,-7.8528779406071125,-6.549020272820225,27.921221348250388
348,-7.788590772964562,-6.521682482124308,27.805235086868837
349,-7.726219354767925,-6.498955417407843,27.68776478418204
350,-7.665894153230501,-6.480797667632273,27.56908518772247
351,-7.607737051269961,-6.467160224740124,27.44946492781457
352,-7.551861444204686,-6.4579874805045465,27.329166391051636
353,-7.498372329936393,-6.453218068641539,27.208445588638302
354,-7.447366464451143,-6.452785661925879,27.087552141280938
355,-7.39893255025692,-6.456619796131879,26.966729323586623
356,-7.353151434044976,-6.464646505908736,26.84621413184306
357,-7.310096338785339,-6.476788959020279,26.726237413190635
358,-7.269833111767199,-6.492968017753226,26.60702402845066
359,-7.23242047916889,-6.513102693059451,26.48879303464609
360,-7.197910318753998,-6.537110584618755,26.371757903418054
361,-7.166347929768199,-6.564908201308698,26.256126744103444
362,-7.137772309751343,-6.596411257724113,26.142102552734812
363,-7.11221642479595,-6.631534875137438,26.029883451800096
364,-7.089707485636716,-6.670193748656057,25.91966294891471
365,-7.07026720420739,-6.712302232652294,25.811630177401053
366,-7.053912050240121,-6.7577743862434705,25.705970145690625
367,-7.040653489579366,-6.806523956041542,25.602863965822394
368,-7.030498216706249,-6.858464315701432,25.50248908006682
369,-7.023448361476035,-6.91350835080256,25.405019458818252
370,-7.019501674364268,-6.971568296039076,25.310625773781904
371,-7.018651727743443,-7.032555554566021,25.2194755918999
372,-7.0208880636333015,-7.0963804577015415,25.13173350392738
373,-7.026196313388905,-7.162951985552836,25.047561217596137
374,-7.034558342222432,-7.232177474410976,24.967117671717695
375,-7.045952336152343,-7.3039622836406926,24.890559082218413
376,-7.06035285879272,-7.378209434849829,24.81803894721654
377,-7.0777309296386415,-7.454819237035699,24.74970805300757
378,-7.098054048000462,-7.53368888679575,24.685714418090544
379,-7.121286186706375,-7.614712051113963,24.62620319221033
380,-7.147387802454739,-7.697778443003015,24.571316536117596
381,-7.176315798155328,-7.782773383457091,24.5211934441211
382,-7.208023456876813,-7.86957735604871,24.475969517919264
383,-7.24246039095052,-7.95806557231707,24.435776707540334
384,-7.279572448210654,-8.048107528482161,24.4007429944458
385,-7.319301592394901,-8.139566563985007,24.370992021372913
386,-7.361585799830659,-8.232299456543544,24.346642684302765
387,-7.406358919435895,-8.326156013767871,24.327808661613005
388,-7.453550510979514,-8.420978677218782,24.31459788498185
389,-7.503085704639069,-8.516602194134613,24.30711197832827
390,-7.554885029392721,-8.612853292682649,24.305445624920885
391,-7.6088642244105715,-8.709550382032333,24.30968587084886
392,-7.664934080833418,-8.806503353274726,24.319911416826656
393,-7.723000258705129,-8.903513396466565,24.336191826535142
394,-7.782963093099163,-9.0003728586473,24.358586666335235
395,-7.844717442725796,-9.096865232662854,24.38714466996958
396,-7.908152521459708,-9.192765182406317,24.421902808686127
397,-7.973151726810439,-9.28783862987039,24.4628852898486
398,-8.039592524915376,-9.381842992345227,24.510102634677363
399,-8.107346328707855,-9.474527486147709,24.563550654684345
400,-8.176278382875008,-9.565633519163466,24.62320935765501
401,-8.246247713732997,-9.654895231605025,24.689041980734956
402,-8.31710710090266,-9.742040150079152,24.760993988194137
403,-8.388703067945196,-9.82678995527279,24.83899201403701
404,-8.460875916116246,-9.908861363465636,24.922942860522205
405,-8.53345981426289,-9.987967184338457,25.012732545162088
406,-8.606282944795515,-10.063817480986552,25.108225481572173
407,-8.679167691153022,-10.13612089295059,25.20926363904178
408,-8.75193088115513,-10.204586068340387,25.315665810260437
409,-8.824384094111476,-10.268923216641783,25.427227011130118
410,-8.896334040272535,-10.328845851272725,25.543717977873904
411,-8.96758300075974,-10.384072552938957,25.66488486715762
412,-9.03792934587096,-10.43432895198159,25.79044904993637
413,-9.107168106107492,-10.479349695536966,25.92010712509568
414,-9.175091629876938,-10.518880559664867,26.053531123450238
415,-9.241490316334982,-10.552680629772642,26.190368918326968
416,-9.306153401269176,-10.580524425055552,26.330244867143197
417,-9.368869843730407,-10.602204196098706,26.472760704913647
418,-9.429429226654133,-10.617532021717954,26.617496633631923
419,-9.487622772947413,-10.626342029041105,26.764012738028164
420,-9.543244384855624,-10.628492455892028,26.911850596987627
421,-9.596091725824172,-10.62386758894936,27.06053514104658
422,-9.645967368464728,-10.612379646002397,27.209576806830288
423,-9.692679954615064,-10.593970450714078,27.35847388474904
424,-9.73604538658428,-10.568612909715203,27.506715118827774
425,-9.77588800445796,-10.536312235466486,27.65378243395362
426,-9.81204179470957,-10.49710695990799,27.799153949633997
427,-9.844351549190224,-10.451069652942477,27.9423070204055
428,-9.872674022662196,-10.398307311840776,28.08272151074783
429,-9.896879017367265,-10.33896146734745,28.219883021068195
430,-9.91685043739308,-10.273207903100907,28.353286282374174
431,-9.932487253570228,-10.201256114565906,28.48243842370637
432,-9.943704394286819,-10.123348316962812,28.606862306635183
433,-9.950433530919296,-10.039758231645008,28.726099680537946
434,-9.952623756802382,-9.950789413927112,28.839714275373495
435,-9.950242155036076,-9.856773402941494,28.94729467708311
436,-9.94327422235899,-9.758067442794724,29.048457012147093
437,-9.931724176064957,-9.655052063088155,29.142847389378595
438,-9.915615098275543,-9.54812831638347,29.230144037318663
439,-9.894988958917395,-9.437714909954146,29.310059173693876
440,-9.869906469082524,-9.324245112275543,29.382340498563085
441,-9.840446808687762,-9.20816358726771,29.446772391865814
442,-9.806707195476957,-9.089923139693715,29.503176711995536
443,-9.76880232426983,-8.969981433063936,29.55141326540239
444,-9.726863672730454,-8.848797745343509,29.591379907661473
445,-9.681038676888214,-8.726829757554878,29.623012284341502
446,-9.631489808506407,-8.604530479421626,29.646283275125022
447,-9.578393525854349,-8.482345282217729,29.66120205634981
448,-9.521939168964172,-8.360709140972652,29.66781296538604
449,-9.462327737823557,-8.240044067591915,29.666193979248217
450,-9.399770656632622,-8.120756752349577,29.6564551094666
451,-9.334488452061743,-8.003236500556111,29.638736465942365
452,-9.266709409392305,-7.887853418781052,29.61320618997934
453,-9.196668234472085,-7.774956857303165,29.580058324570675
454,-9.12460468654382,-7.664874162723139,29.539510507902122
455,-9.05076223106522,-7.557909698481614,29.49180163528551
456,-8.97538672974504,-7.45434414297195,29.437189522907325
457,-8.898725147016483,-7.354434052825956,29.375948526231692
458,-8.821024317497967,-7.258411686726199,29.308367223187464
459,-8.742529771099724,-7.166485056058048,29.234746158130285
460,-8.6634846144806,-7.07883821037427,29.15539564148295
461,-8.584128493508825,-6.9956317167376065,29.070633670953296
462,-8.504696634280887,-6.917003305944926,28.98078396993182
463,-8.4254189606982,-6.8430687039971465,28.886174137317177
464,-8.346519306646204,-6.7739225520819275,28.787133963024
465,-8.268214705868315,-6.709639483353236,28.68399385920874
466,-8.190714778728479,-6.650275256655183,28.57708346560339
467,-8.114221200915523,-6.595867954962043,28.46673039225691
468,-8.038927260509551,-6.546439260742867,28.35325911370929
469,-7.9650174976021395,-6.501995708425627,28.236990012831807
470,-7.892667424085776,-6.462529990182402,28.11823856066668
471,-7.822043321157633,-6.428022230378723,27.997314636813638
472,-7.753302102010475,-6.398441226293382,27.874521965209645
473,-7.686591264105286,-6.373745734801252,27.75015770613098
474,-7.622048866127045,-6.353885583734742,27.62451209562215
475,-7.559803589334579,-6.3388027786230685,27.497868236154662
476,-7.4999748441065455,-6.328432634941227,27.37050196577711
477,-7.442672913976276,-6.322704740290619,27.242681799785405
478,-7.387999145817745,-6.321543854603807,27.114668955446994
479,-7.336046175497951,-6.324870813049287,26.986717438956294
480,-7.286898174979786,-6.3326032259411,26.85907417946845
481,-7.240631130975625,-6.344656224989616,26.731979214438542
482,-7.197313136115158,-6.360943029834827,26.605665909619855
483,-7.157004692669763,-6.381375506602351,26.480361219282035
484,-7.119759025887177,-6.405864598888203,26.356285955086086
485,-7.0856224101644285,-6.434320722248923,26.233655087302
486,-7.054634485110901,-6.46665405522096,26.112678043714855
487,-7.02682857572675,-6.502774776595928,25.99355902707826
488,-7.002232003587207,-6.542593227363566,25.876497325620456
489,-6.980866392220464,-6.586020009651663,25.76168762506525
490,-6.962747958221014,-6.632966023303843,25.64932031037903
491,-6.947887777964831,-6.68334242869502,25.539581738665973
492,-6.936292070815513,-6.737060592866512,25.432654548682184
493,-6.927962431738423,-6.794031949333021,25.328717902930606
494,-6.922896045076429,-6.8541678100271355,25.227947710150524
495,-6.921085913321255,-6.917379153611821,25.130516872744124
496,-6.922521017966968,-6.983576351457937,25.036595449749797
497,-6.927186478885971,-7.052668862473734,24.94635081734885
498,-6.935063710244401,-7.124564896156497,24.859947819373954
499,-6.946130507528509,-7.19917103665617,24.777548840078094
500,-6.960361144192352,-7.276391840179689,24.69931387330045
501,-6.977726443037855,-7.3561294051610595,24.62540055284268
